"date","geo_value","cases","deaths"
2022-03-19,"de",571,80
2022-03-19,"fl",0,844
2022-03-19,"ga",6002,314
2022-03-19,"hi",1092,14
2022-03-19,"ia",773,87
2022-03-19,"id",4007,15
2022-03-19,"il",7471,149
2022-03-19,"in",2099,126
2022-03-19,"ks",521,139
2022-03-19,"ky",9532,283
2022-03-19,"la",1345,109
2022-03-19,"ma",5264,57
2022-03-19,"md",2104,44
2022-03-19,"me",1403,37
2022-03-19,"mi",6620,229
2022-03-19,"mn",2744,67
2022-03-19,"mo",1973,309
2022-03-19,"ms",830,75
2022-03-19,"mt",464,11
2022-03-19,"nc",8261,136
2022-03-19,"nd",283,6
2022-03-19,"ne",354,21
2022-03-19,"nh",942,20
2022-03-19,"nj",6785,65
2022-03-19,"nm",1007,95
2022-03-19,"nv",22794,28
2022-03-19,"ny",14947,156
2022-03-19,"oh",2512,109
2022-03-19,"ok",2984,120
2022-03-19,"or",1836,102
2022-03-19,"pa",5117,177
2022-03-19,"ri",1262,8
2022-03-19,"sc",612,8
2022-03-19,"sd",238,22
2022-03-19,"tn",2090,202
2022-03-19,"tx",18513,483
2022-03-19,"ut",923,22
2022-03-19,"va",6498,254
2022-03-19,"vt",920,3
2022-03-19,"wa",7309,150
2022-03-19,"wi",2654,247
2022-03-19,"wv",1534,96
2022-03-19,"wy",163,20
2022-03-26,"ak",933,20
2022-03-26,"al",1322,172
2022-03-26,"ar",2495,131
2022-03-26,"az",4566,336
2022-03-26,"ca",23650,581
2022-03-26,"co",2137,17
2022-03-26,"ct",2328,42
2022-03-26,"de",590,4
2022-03-26,"fl",16741,323
2022-03-26,"ga",3218,264
2022-03-26,"hi",827,5
2022-03-26,"ia",743,53
2022-03-26,"id",1611,33
2022-03-26,"il",8040,130
2022-03-26,"in",1374,66
2022-03-26,"ks",466,74
2022-03-26,"ky",8639,279
2022-03-26,"la",848,80
2022-03-26,"ma",6240,43
2022-03-26,"md",1961,31
2022-03-26,"me",1143,13
2022-03-26,"mi",5689,154
2022-03-26,"mn",2657,58
2022-03-26,"mo",4007,191
2022-03-26,"ms",703,48
2022-03-26,"mt",292,8
2022-03-26,"nc",7441,116
2022-03-26,"nd",221,0
2022-03-26,"ne",0,6
2022-03-26,"nh",836,11
2022-03-26,"nj",6664,43
2022-03-26,"nm",1035,61
2022-03-26,"nv",1115,82
2022-03-26,"ny",16136,104
2022-03-26,"oh",3668,63
2022-03-26,"ok",1814,210
2022-03-26,"or",1552,64
2022-03-26,"pa",4193,197
2022-03-26,"ri",1108,9
2022-03-26,"sc",1376,113
2022-03-26,"sd",106,3
2022-03-26,"tn",1705,80
2022-03-26,"tx",36799,349
2022-03-26,"ut",854,141
2022-03-26,"va",5372,143
2022-03-26,"vt",981,4
2022-03-26,"wa",6004,99
2022-03-26,"wi",2502,241
2022-03-26,"wv",821,93
2022-03-26,"wy",149,14
2022-04-02,"ak",1896,6
2022-04-02,"al",2960,103
2022-04-02,"ar",575,42
2022-04-02,"az",10143,385
2022-04-02,"ca",18589,342
2022-04-02,"co",2402,12
2022-04-02,"ct",3080,20
2022-04-02,"de",663,33
2022-04-02,"fl",0,263
2022-04-02,"ga",14523,286
2022-04-02,"hi",1187,6
2022-04-02,"ia",754,43
2022-04-02,"id",661,9
2022-04-02,"il",8428,95
2022-04-02,"in",1326,75
2022-04-02,"ks",541,175
2022-04-02,"ky",8796,329
2022-04-02,"la",667,62
2022-04-02,"ma",8184,43
2022-04-02,"md",1860,23
2022-04-02,"me",1419,7
2022-04-02,"mi",5413,134
2022-04-02,"mn",2819,51
2022-04-02,"mo",2601,120
2022-04-02,"ms",628,21
2022-04-02,"mt",224,7
2022-04-02,"nc",6201,41
2022-04-02,"nd",209,0
2022-04-02,"ne",541,109
2022-04-02,"nh",764,7
2022-04-02,"nj",8438,35
2022-04-02,"nm",745,73
2022-04-02,"nv",1166,60
2022-04-02,"ny",25598,70
2022-04-02,"oh",3103,59
2022-04-02,"ok",1810,137
2022-04-02,"or",1765,112
2022-04-02,"pa",4181,105
2022-04-02,"ri",1336,84
2022-04-02,"sc",1025,98
2022-04-02,"sd",149,3
2022-04-02,"tn",1681,148
2022-04-02,"tx",19715,214
2022-04-02,"ut",626,12
2022-04-02,"va",4668,105
2022-04-02,"vt",951,2
2022-04-02,"wa",5037,78
2022-04-02,"wi",2953,116
2022-04-02,"wv",634,96
2022-04-02,"wy",111,8
2022-04-09,"ak",929,0
2022-04-09,"al",1262,63
2022-04-09,"ar",565,54
2022-04-09,"az",6840,413
2022-04-09,"ca",23963,338
2022-04-09,"co",2725,11
2022-04-09,"ct",3618,22
2022-04-09,"de",0,14
2022-04-09,"fl",21348,265
2022-04-09,"ga",2823,275
2022-04-09,"hi",1194,3
2022-04-09,"ia",673,9
2022-04-09,"id",427,19
2022-04-09,"il",10784,80
2022-04-09,"in",1230,53
2022-04-09,"ks",682,106
2022-04-09,"ky",3277,173
2022-04-09,"la",966,39
2022-04-09,"ma",9539,28
2022-04-09,"md",3001,24
2022-04-09,"me",1459,20
2022-04-09,"mi",3735,69
2022-04-09,"mn",3136,40
2022-04-09,"mo",4399,145
2022-04-09,"ms",1103,14
2022-04-09,"mt",228,6
2022-04-09,"nc",3501,42
2022-04-09,"nd",263,22
2022-04-09,"ne",321,13
2022-04-09,"nh",1214,6
2022-04-09,"nj",11057,53
2022-04-09,"nm",990,81
2022-04-09,"nv",1170,45
2022-04-09,"ny",30379,61
2022-04-09,"oh",3828,41
2022-04-09,"ok",2875,120
2022-04-09,"or",2172,149
2022-04-09,"pa",5917,104
2022-04-09,"ri",1864,3
2022-04-09,"sc",1566,59
2022-04-09,"sd",135,10
2022-04-09,"tn",1959,383
2022-04-09,"tx",35143,240
2022-04-09,"ut",699,16
2022-04-09,"va",6095,145
2022-04-09,"vt",1191,3
2022-04-09,"wa",10795,56
2022-04-09,"wi",4437,27
2022-04-09,"wv",550,0
2022-04-09,"wy",114,5
2022-04-16,"ak",1278,7
2022-04-16,"al",1139,126
2022-04-16,"ar",545,34
2022-04-16,"az",2777,142
2022-04-16,"ca",23290,304
2022-04-16,"co",3800,17
2022-04-16,"ct",4758,12
2022-04-16,"de",923,10
2022-04-16,"fl",0,134
2022-04-16,"ga",3552,191
2022-04-16,"hi",1327,8
2022-04-16,"ia",1060,21
2022-04-16,"id",403,18
2022-04-16,"il",14052,51
2022-04-16,"in",865,25
2022-04-16,"ks",1302,23
2022-04-16,"ky",3174,113
2022-04-16,"la",1171,17
2022-04-16,"ma",14469,33
2022-04-16,"md",4129,27
2022-04-16,"me",2369,54
2022-04-16,"mi",7706,81
2022-04-16,"mn",4413,34
2022-04-16,"mo",2489,95
2022-04-16,"ms",524,9
2022-04-16,"mt",265,5
2022-04-16,"nc",5234,77
2022-04-16,"nd",251,3
2022-04-16,"ne",435,16
2022-04-16,"nh",1656,6
2022-04-16,"nj",14453,39
2022-04-16,"nm",892,50
2022-04-16,"nv",1199,365
2022-04-16,"ny",40879,66
2022-04-16,"oh",4808,23
2022-04-16,"ok",1596,96
2022-04-16,"or",2899,147
2022-04-16,"pa",8131,71
2022-04-16,"ri",2508,2
2022-04-16,"sc",891,48
2022-04-16,"sd",123,5
2022-04-16,"tn",2168,81
2022-04-16,"tx",13827,96
2022-04-16,"ut",740,6
2022-04-16,"va",7422,163
2022-04-16,"vt",1622,3
2022-04-16,"wa",7489,53
2022-04-16,"wi",4735,46
2022-04-16,"wv",476,41
2022-04-16,"wy",0,5
2022-04-23,"ak",1508,13
2022-04-23,"al",1268,39
2022-04-23,"ar",746,30
2022-04-23,"az",2377,29
2022-04-23,"ca",33741,337
2022-04-23,"co",4917,18
2022-04-23,"ct",6158,21
2022-04-23,"de",1358,11
2022-04-23,"fl",36371,141
2022-04-23,"ga",2526,136
2022-04-23,"hi",1736,17
2022-04-23,"ia",1255,35
2022-04-23,"id",505,9
2022-04-23,"il",19550,44
2022-04-23,"in",3194,40
2022-04-23,"ks",1574,72
2022-04-23,"ky",2940,101
2022-04-23,"la",1461,29
2022-04-23,"ma",13862,46
2022-04-23,"md",5433,24
2022-04-23,"me",1947,4
2022-04-23,"mi",10470,78
2022-04-23,"mn",6221,38
2022-04-23,"mo",3281,70
2022-04-23,"ms",492,14
2022-04-23,"mt",375,2
2022-04-23,"nc",8409,29
2022-04-23,"nd",379,4
2022-04-23,"ne",701,6
2022-04-23,"nh",2117,11
2022-04-23,"nj",14906,37
2022-04-23,"nm",1185,32
2022-04-23,"nv",1233,183
2022-04-23,"ny",44484,108
2022-04-23,"oh",6890,29
2022-04-23,"ok",1686,79
2022-04-23,"or",4760,34
2022-04-23,"pa",10109,114
2022-04-23,"ri",2366,5
2022-04-23,"sc",1496,36
2022-04-23,"sd",164,3
2022-04-23,"tn",2796,38
2022-04-23,"tx",23266,187
2022-04-23,"ut",1197,4
2022-04-23,"va",8001,127
2022-04-23,"vt",1921,6
2022-04-23,"wa",8784,38
2022-04-23,"wi",6504,13
2022-04-23,"wv",906,29
2022-04-23,"wy",134,6
2022-04-30,"ak",1484,4
2022-04-30,"al",1596,26
2022-04-30,"ar",911,20
2022-04-30,"az",2350,99
2022-04-30,"ca",44303,314
2022-04-30,"co",5881,13
2022-04-30,"ct",6471,16
2022-04-30,"de",1062,2
2022-04-30,"fl",0,118
2022-04-30,"ga",5979,147
2022-04-30,"hi",3370,11
2022-04-30,"ia",1746,19
2022-04-30,"id",495,5
2022-04-30,"il",24647,44
2022-04-30,"in",5533,38
2022-04-30,"ks",2016,39
2022-04-30,"ky",3047,148
2022-04-30,"la",1900,25
2022-04-30,"ma",18872,41
2022-04-30,"md",6613,34
2022-04-30,"me",3047,6
2022-04-30,"mi",14462,67
2022-04-30,"mn",8688,26
2022-04-30,"mo",4452,40
2022-04-30,"ms",735,8
2022-04-30,"mt",493,98
2022-04-30,"nc",11605,42
2022-04-30,"nd",439,7
2022-04-30,"ne",808,0
2022-04-30,"nh",2454,5
2022-04-30,"nj",18461,55
2022-04-30,"nm",1311,57
2022-04-30,"nv",1944,68
2022-04-30,"ny",49526,122
2022-04-30,"oh",8731,40
2022-04-30,"ok",1567,82
2022-04-30,"or",6965,25
2022-04-30,"pa",13235,75
2022-04-30,"ri",3383,8
2022-04-30,"sc",2181,33
2022-04-30,"sd",273,11
2022-04-30,"tn",3585,23
2022-04-30,"tx",17550,85
2022-04-30,"ut",1695,7
2022-04-30,"va",10190,87
2022-04-30,"vt",2308,8
2022-04-30,"wa",14784,46
2022-04-30,"wi",9157,10
2022-04-30,"wv",1408,33
2022-04-30,"wy",158,5
2022-05-07,"ak",1455,1
2022-05-07,"al",1664,34
2022-05-07,"ar",1173,18
2022-05-07,"az",3911,238
2022-05-07,"ca",55341,269
2022-05-07,"co",7859,28
2022-05-07,"ct",7891,24
2022-05-07,"de",1915,21
2022-05-07,"fl",59430,137
2022-05-07,"ga",6525,163
2022-05-07,"hi",4249,10
2022-05-07,"ia",2811,4
2022-05-07,"id",816,1
2022-05-07,"il",30635,53
2022-05-07,"in",4793,27
2022-05-07,"ks",2229,56
2022-05-07,"ky",4054,177
2022-05-07,"la",2527,28
2022-05-07,"ma",22726,71
2022-05-07,"md",8243,30
2022-05-07,"me",5609,39
2022-05-07,"mi",18869,62
2022-05-07,"mn",11408,27
2022-05-07,"mo",4989,38
2022-05-07,"ms",1146,10
2022-05-07,"mt",616,18
2022-05-07,"nc",14071,1172
2022-05-07,"nd",651,0
2022-05-07,"ne",816,19
2022-05-07,"nh",3306,7
2022-05-07,"nj",23947,58
2022-05-07,"nm",1611,57
2022-05-07,"nv",2425,28
2022-05-07,"ny",60934,116
2022-05-07,"oh",11013,32
2022-05-07,"ok",1655,43
2022-05-07,"or",8101,26
2022-05-07,"pa",8808,56
2022-05-07,"ri",4268,4
2022-05-07,"sc",3071,82
2022-05-07,"sd",366,3
2022-05-07,"tn",4830,37
2022-05-07,"tx",21000,72
2022-05-07,"ut",3226,13
2022-05-07,"va",14020,44
2022-05-07,"vt",2257,5
2022-05-07,"wa",9949,13
2022-05-07,"wi",12486,51
2022-05-07,"wv",1726,24
2022-05-07,"wy",195,2
2022-05-14,"ak",1612,13
2022-05-14,"al",2313,27
2022-05-14,"ar",1440,8
2022-05-14,"az",5490,41
2022-05-14,"ca",61803,277
2022-05-14,"co",10571,33
2022-05-14,"ct",13288,40
2022-05-14,"de",2889,3
2022-05-14,"fl",0,93
2022-05-14,"ga",9254,117
2022-05-14,"hi",5768,6
2022-05-14,"ia",3535,22
2022-05-14,"id",1057,5
2022-05-14,"il",40028,49
2022-05-14,"in",6749,22
2022-05-14,"ks",2849,29
2022-05-14,"ky",5408,116
2022-05-14,"la",3885,19
2022-05-14,"ma",29480,59
2022-05-14,"md",12162,34
2022-05-14,"me",4166,11
2022-05-14,"mi",27627,76
2022-05-14,"mn",15092,44
2022-05-14,"mo",6052,0
2022-05-14,"ms",2806,3
2022-05-14,"mt",515,3
2022-05-14,"nc",18479,11
2022-05-14,"nd",781,6
2022-05-14,"ne",1500,18
2022-05-14,"nh",3403,13
2022-05-14,"nj",32588,56
2022-05-14,"nm",2197,51
2022-05-14,"nv",3264,18
2022-05-14,"ny",51081,157
2022-05-14,"oh",15970,32
2022-05-14,"ok",2231,56
2022-05-14,"or",9418,32
2022-05-14,"pa",21316,81
2022-05-14,"ri",5374,8
2022-05-14,"sc",4630,20
2022-05-14,"sd",434,2
2022-05-14,"tn",6519,59
2022-05-14,"tx",24101,72
2022-05-14,"ut",3385,1
2022-05-14,"va",17710,37
2022-05-14,"vt",2372,6
2022-05-14,"wa",22365,75
2022-05-14,"wi",16278,38
2022-05-14,"wv",2598,13
2022-05-14,"wy",286,3
2022-05-21,"ak",1941,18
2022-05-21,"al",3173,17
2022-05-21,"ar",1974,23
2022-05-21,"az",7204,29
2022-05-21,"ca",98905,260
2022-05-21,"co",11635,32
2022-05-21,"ct",18156,12
2022-05-21,"de",4029,8
2022-05-21,"fl",99630,153
2022-05-21,"ga",10795,71
2022-05-21,"hi",7149,12
2022-05-21,"ia",2077,16
2022-05-21,"id",1352,3
2022-05-21,"il",40187,63
2022-05-21,"in",8143,45
2022-05-21,"ks",1909,83
2022-05-21,"ky",8525,76
2022-05-21,"la",6006,18
2022-05-21,"ma",30983,85
2022-05-21,"md",16083,31
2022-05-21,"me",4203,7
2022-05-21,"mi",29222,77
2022-05-21,"mn",13816,38
2022-05-21,"mo",8894,271
2022-05-21,"ms",2596,8
2022-05-21,"mt",1079,4
2022-05-21,"nc",23993,39
2022-05-21,"nd",883,2
2022-05-21,"ne",3104,7
2022-05-21,"nh",3754,15
2022-05-21,"nj",34421,67
2022-05-21,"nm",3199,68
2022-05-21,"nv",4400,26
2022-05-21,"ny",82662,179
2022-05-21,"oh",19536,40
2022-05-21,"ok",2348,54
2022-05-21,"or",10891,26
2022-05-21,"pa",27317,84
2022-05-21,"ri",5812,10
2022-05-21,"sc",5753,22
2022-05-21,"sd",468,2
2022-05-21,"tn",8984,109
2022-05-21,"tx",26821,57
2022-05-21,"ut",4504,4
2022-05-21,"va",22102,21
2022-05-21,"vt",1383,6
2022-05-21,"wa",22526,72
2022-05-21,"wi",15443,29
2022-05-21,"wv",3723,22
2022-05-21,"wy",378,3
2022-05-28,"ak",2002,0
2022-05-28,"al",4554,13
2022-05-28,"ar",2371,40
2022-05-28,"az",11498,40
2022-05-28,"ca",111955,256
2022-05-28,"co",14068,39
2022-05-28,"ct",8851,15
2022-05-28,"de",3605,17
2022-05-28,"fl",23332,135
2022-05-28,"ga",14331,41
2022-05-28,"hi",8924,5
2022-05-28,"ia",3960,16
2022-05-28,"id",1692,4
2022-05-28,"il",36839,59
2022-05-28,"in",8784,19
2022-05-28,"ks",3107,136
2022-05-28,"ky",6016,41
2022-05-28,"la",6719,12
2022-05-28,"ma",22785,96
2022-05-28,"md",15403,43
2022-05-28,"me",3514,3
2022-05-28,"mi",25920,138
2022-05-28,"mn",12119,51
2022-05-28,"mo",9040,132
2022-05-28,"ms",2715,1
2022-05-28,"mt",1305,15
2022-05-28,"nc",29137,17
2022-05-28,"nd",1012,5
2022-05-28,"ne",425,43
2022-05-28,"nh",3928,19
2022-05-28,"nj",33301,83
2022-05-28,"nm",4531,103
2022-05-28,"nv",6257,48
2022-05-28,"ny",51635,159
2022-05-28,"oh",19546,46
2022-05-28,"ok",1772,40
2022-05-28,"or",11082,25
2022-05-28,"pa",29664,249
2022-05-28,"ri",4192,15
2022-05-28,"sc",8034,14
2022-05-28,"sd",584,8
2022-05-28,"tn",10464,106
2022-05-28,"tx",29626,43
2022-05-28,"ut",5611,12
2022-05-28,"va",22523,38
2022-05-28,"vt",1606,7
2022-05-28,"wa",20695,56
2022-05-28,"wi",14784,63
2022-05-28,"wv",4702,30
2022-05-28,"wy",452,0
2022-06-04,"ak",2003,0
2022-06-04,"al",4592,6
2022-06-04,"ar",2832,20
2022-06-04,"az",13042,33
2022-06-04,"ca",103756,204
2022-06-04,"co",15548,60
2022-06-04,"ct",5465,32
2022-06-04,"de",2767,5
2022-06-04,"fl",115325,201
2022-06-04,"ga",15060,44
2022-06-04,"hi",8124,6
2022-06-04,"ia",3854,15
2022-06-04,"id",1961,2
2022-06-04,"il",32601,61
2022-06-04,"in",8082,40
2022-06-04,"ks",3202,4
2022-06-04,"ky",9630,54
2022-06-04,"la",8077,16
2022-06-04,"ma",16440,89
2022-06-04,"md",12479,35
2022-06-04,"me",1794,36
2022-06-04,"mi",19472,50
2022-06-04,"mn",10742,36
2022-06-04,"mo",9621,39
2022-06-04,"ms",3646,4
2022-06-04,"mt",0,0
2022-06-04,"nc",27795,16
2022-06-04,"nd",1178,2
2022-06-04,"ne",2276,10
2022-06-04,"nh",2237,9
2022-06-04,"nj",26054,67
2022-06-04,"nm",4762,47
2022-06-04,"nv",7239,24
2022-06-04,"ny",52439,169
2022-06-04,"oh",17530,62
2022-06-04,"ok",4570,37
2022-06-04,"or",9390,46
2022-06-04,"pa",24862,107
2022-06-04,"ri",3298,6
2022-06-04,"sc",9205,2
2022-06-04,"sd",638,2
2022-06-04,"tn",11258,15
2022-06-04,"tx",46916,44
2022-06-04,"ut",5728,4
2022-06-04,"va",19887,48
2022-06-04,"vt",1216,9
2022-06-04,"wa",18003,49
2022-06-04,"wi",13672,45
2022-06-04,"wv",4108,29
2022-06-04,"wy",611,0
2022-06-11,"ak",2462,0
2022-06-11,"al",8332,28
2022-06-11,"ar",4107,19
2022-06-11,"az",14677,40
2022-06-11,"ca",129319,197
2022-06-11,"co",15531,48
2022-06-11,"ct",4424,27
2022-06-11,"de",2586,9
2022-06-11,"fl",41574,219
2022-06-11,"ga",17753,48
2022-06-11,"hi",8033,8
2022-06-11,"ia",4283,12
2022-06-11,"id",2509,9
2022-06-11,"il",34001,101
2022-06-11,"in",8643,38
2022-06-11,"ks",4686,3
2022-06-11,"ky",13675,62
2022-06-11,"la",9573,15
2022-06-11,"ma",14652,72
2022-06-11,"md",11488,42
2022-06-11,"me",1739,21
2022-06-11,"mi",18419,131
2022-06-11,"mn",11421,55
2022-06-11,"mo",10923,16
2022-06-11,"ms",4495,10
2022-06-11,"mt",3468,34
2022-06-11,"nc",26785,434
2022-06-11,"nd",1141,2
2022-06-11,"ne",3240,33
2022-06-11,"nh",1709,19
2022-06-11,"nj",23298,91
2022-06-11,"nm",6238,48
2022-06-11,"nv",6843,39
2022-06-11,"ny",39611,148
2022-06-11,"oh",18247,52
2022-06-11,"ok",4739,18
2022-06-11,"or",10934,36
2022-06-11,"pa",22564,159
2022-06-11,"ri",2614,7
2022-06-11,"sc",9456,63
2022-06-11,"sd",957,0
2022-06-11,"tn",12953,49
2022-06-11,"tx",47603,77
2022-06-11,"ut",7502,12
2022-06-11,"va",20114,17
2022-06-11,"vt",993,3
2022-06-11,"wa",19139,78
2022-06-11,"wi",12613,45
2022-06-11,"wv",4000,25
2022-06-11,"wy",1435,4
2022-06-18,"ak",2154,0
2022-06-18,"al",9620,4
2022-06-18,"ar",4963,16
2022-06-18,"az",16334,28
2022-06-18,"ca",104050,225
2022-06-18,"co",13677,64
2022-06-18,"ct",4514,15
2022-06-18,"de",1734,7
2022-06-18,"fl",107184,210
2022-06-18,"ga",19315,70
2022-06-18,"hi",7199,9
2022-06-18,"ia",3987,0
2022-06-18,"id",2480,3
2022-06-18,"il",27112,121
2022-06-18,"in",8473,28
2022-06-18,"ks",3955,0
2022-06-18,"ky",8919,46
2022-06-18,"la",8170,17
2022-06-18,"ma",11550,83
2022-06-18,"md",10006,48
2022-06-18,"me",1602,5
2022-06-18,"mi",15581,138
2022-06-18,"mn",10169,31
2022-06-18,"mo",10946,6
2022-06-18,"ms",5680,12
2022-06-18,"mt",2089,6
2022-06-18,"nc",24464,46
2022-06-18,"nd",1252,2
2022-06-18,"ne",2681,4
2022-06-18,"nh",1366,8
2022-06-18,"nj",18679,75
2022-06-18,"nm",6747,10
2022-06-18,"nv",9276,32
2022-06-18,"ny",38087,164
2022-06-18,"oh",16169,59
2022-06-18,"ok",3495,0
2022-06-18,"or",10153,34
2022-06-18,"pa",20281,167
2022-06-18,"ri",2095,6
2022-06-18,"sc",10348,25
2022-06-18,"sd",959,3
2022-06-18,"tn",13344,78
2022-06-18,"tx",48073,69
2022-06-18,"ut",6522,13
2022-06-18,"va",17777,12
2022-06-18,"vt",746,6
2022-06-18,"wa",17590,69
2022-06-18,"wi",10766,51
2022-06-18,"wv",3025,18
2022-06-18,"wy",2253,0
2022-06-25,"ak",2540,0
2022-06-25,"al",11287,33
2022-06-25,"ar",5786,35
2022-06-25,"az",15373,52
2022-06-25,"ca",127022,191
2022-06-25,"co",13744,45
2022-06-25,"ct",4862,19
2022-06-25,"de",1646,6
2022-06-25,"fl",41384,481
2022-06-25,"ga",18425,87
2022-06-25,"hi",5482,15
2022-06-25,"ia",3919,65
2022-06-25,"id",2834,12
2022-06-25,"il",27094,100
2022-06-25,"in",8917,49
2022-06-25,"ks",4138,2
2022-06-25,"ky",12938,38
2022-06-25,"la",13893,19
2022-06-25,"ma",10045,73
2022-06-25,"md",8691,41
2022-06-25,"me",1135,4
2022-06-25,"mi",10658,70
2022-06-25,"mn",9384,41
2022-06-25,"mo",11632,62
2022-06-25,"ms",7730,15
2022-06-25,"mt",1963,4
2022-06-25,"nc",19098,11
2022-06-25,"nd",1212,8
2022-06-25,"ne",3061,8
2022-06-25,"nh",1144,4
2022-06-25,"nj",19974,75
2022-06-25,"nm",6645,22
2022-06-25,"nv",7224,39
2022-06-25,"ny",35984,135
2022-06-25,"oh",16159,48
2022-06-25,"ok",8943,0
2022-06-25,"or",10876,56
2022-06-25,"pa",12326,77
2022-06-25,"ri",1826,9
2022-06-25,"sc",10621,12
2022-06-25,"sd",962,5
2022-06-25,"tn",15586,16
2022-06-25,"tx",65918,76
2022-06-25,"ut",6776,10
2022-06-25,"va",17379,66
2022-06-25,"vt",615,3
2022-06-25,"wa",18274,71
2022-06-25,"wi",11218,32
2022-06-25,"wv",4176,39
2022-06-25,"wy",1180,5
2022-07-02,"ak",3022,0
2022-07-02,"al",12783,30
2022-07-02,"ar",7716,21
2022-07-02,"az",16514,63
2022-07-02,"ca",131579,277
2022-07-02,"co",14630,42
2022-07-02,"ct",6840,11
2022-07-02,"de",1771,1
2022-07-02,"fl",106930,314
2022-07-02,"ga",20971,132
2022-07-02,"hi",5362,15
2022-07-02,"ia",4403,9
2022-07-02,"id",3353,15
2022-07-02,"il",28216,91
2022-07-02,"in",11010,27
2022-07-02,"ks",5017,7
2022-07-02,"ky",7786,39
2022-07-02,"la",13968,26
2022-07-02,"ma",10779,62
2022-07-02,"md",10229,34
2022-07-02,"me",1489,7
2022-07-02,"mi",14349,174
2022-07-02,"mn",6142,26
2022-07-02,"mo",13471,56
2022-07-02,"ms",8368,19
2022-07-02,"mt",2128,1
2022-07-02,"nc",24141,58
2022-07-02,"nd",1480,1
2022-07-02,"ne",3482,3
2022-07-02,"nh",1535,12
2022-07-02,"nj",21949,63
2022-07-02,"nm",6419,41
2022-07-02,"nv",8238,33
2022-07-02,"ny",41653,127
2022-07-02,"oh",17225,45
2022-07-02,"ok",5615,0
2022-07-02,"or",10894,35
2022-07-02,"pa",18900,109
2022-07-02,"ri",1944,6
2022-07-02,"sc",11014,26
2022-07-02,"sd",1236,2
2022-07-02,"tn",16711,91
2022-07-02,"tx",67008,117
2022-07-02,"ut",7388,18
2022-07-02,"va",19654,111
2022-07-02,"vt",638,1
2022-07-02,"wa",19644,89
2022-07-02,"wi",10483,40
2022-07-02,"wv",3951,8
2022-07-02,"wy",1116,5
2022-07-09,"ak",2880,0
2022-07-09,"al",14633,27
2022-07-09,"ar",8431,19
2022-07-09,"az",20198,57
2022-07-09,"ca",117418,242
2022-07-09,"co",13039,46
2022-07-09,"ct",4697,10
2022-07-09,"de",1675,14
2022-07-09,"fl",24321,302
2022-07-09,"ga",19989,106
2022-07-09,"hi",4381,20
2022-07-09,"ia",4037,15
2022-07-09,"id",3676,12
2022-07-09,"il",27543,59
2022-07-09,"in",11173,66
2022-07-09,"ks",5408,9
2022-07-09,"ky",9704,44
2022-07-09,"la",15535,13
2022-07-09,"ma",9904,82
2022-07-09,"md",9127,41
2022-07-09,"me",1265,42
2022-07-09,"mi",13042,64
2022-07-09,"mn",8647,34
2022-07-09,"mo",13021,45
2022-07-09,"ms",8448,19
2022-07-09,"mt",2200,5
2022-07-09,"nc",25462,48
2022-07-09,"nd",1589,0
2022-07-09,"ne",3535,3
2022-07-09,"nh",1425,16
2022-07-09,"nj",21929,43
2022-07-09,"nm",6188,17
2022-07-09,"nv",8199,35
2022-07-09,"ny",43177,101
2022-07-09,"oh",18838,53
2022-07-09,"ok",8564,718
2022-07-09,"or",10197,33
2022-07-09,"pa",11872,55
2022-07-09,"ri",1552,4
2022-07-09,"sc",13733,10
2022-07-09,"sd",1170,2
2022-07-09,"tn",17062,50
2022-07-09,"tx",84371,115
2022-07-09,"ut",6872,13
2022-07-09,"va",18349,110
2022-07-09,"vt",477,4
2022-07-09,"wa",18367,69
2022-07-09,"wi",9875,29
2022-07-09,"wv",4230,5
2022-07-09,"wy",1163,0
2022-07-16,"ak",2962,24
2022-07-16,"al",16649,36
2022-07-16,"ar",9337,25
2022-07-16,"az",15280,60
2022-07-16,"ca",163065,275
2022-07-16,"co",12302,55
2022-07-16,"ct",5298,30
2022-07-16,"de",2188,10
2022-07-16,"fl",121748,469
2022-07-16,"ga",26603,136
2022-07-16,"hi",4464,11
2022-07-16,"ia",5188,15
2022-07-16,"id",3853,8
2022-07-16,"il",33066,77
2022-07-16,"in",11371,52
2022-07-16,"ks",7336,0
2022-07-16,"ky",11950,59
2022-07-16,"la",18949,43
2022-07-16,"ma",7872,33
2022-07-16,"md",11317,42
2022-07-16,"me",1527,3
2022-07-16,"mi",16574,160
2022-07-16,"mn",9521,44
2022-07-16,"mo",15161,27
2022-07-16,"ms",10856,23
2022-07-16,"mt",2681,5
2022-07-16,"nc",26388,138
2022-07-16,"nd",1807,3
2022-07-16,"ne",4030,18
2022-07-16,"nh",1673,7
2022-07-16,"nj",24992,52
2022-07-16,"nm",6717,93
2022-07-16,"nv",7775,67
2022-07-16,"ny",52760,135
2022-07-16,"oh",24465,66
2022-07-16,"ok",11996,30
2022-07-16,"or",10093,59
2022-07-16,"pa",19947,128
2022-07-16,"ri",2064,6
2022-07-16,"sc",13446,12
2022-07-16,"sd",1530,5
2022-07-16,"tn",19812,82
2022-07-16,"tx",90111,99
2022-07-16,"ut",7789,22
2022-07-16,"va",21244,61
2022-07-16,"vt",550,1
2022-07-16,"wa",11247,60
2022-07-16,"wi",12106,19
2022-07-16,"wv",5444,33
2022-07-16,"wy",1767,11
2022-07-23,"ak",2867,0
2022-07-23,"al",17366,50
